KEY,en,notes,sp,fr,de,it,pt-br,zh
NPC_TRACY_TRACY_IDOL7_1,[img:happy]So guess what!?,,[img:happy]¡¿Sabes qué?!,"[img:happy]Hé, devine quoi&nbsp;!?","[img:happy]Rate mal, was passiert ist?!","[img:happy]Beh, indovina un po'?!","[img:happy]Então, adivinhe só!?",[img:happy]猜猜看！？
NPC_TRACY_TRACY_IDOL7_2,Tomorrow is the last time I'll be stocking any more of those stupid idols!,,Mañana es el último día que repongo estatuillas de esas.,"Demain, c'est le dernier jour où tu me verras mettre en rayon ces satanées idoles&nbsp;!","Morgen ist das letzte Mal, das wir so ein blödes Idol verkaufen!",Domani è l'ultima volta che avrò in magazzino quegli stupidi idoli!,Amanhã será a última vez que terei mais desses ídolos idiotas em estoque!,明天是我最后一次补货那些愚蠢的偶像了！
NPC_TRACY_TRACY_IDOL7_3,[img:veryhappy]That's right.  The company that made them went out of business last month!,,"[img:veryhappy]Pues sí, la empresa que las fabricaba cerró el mes pasado.",[img:veryhappy]Eh oui. La compagnie qui les fabriquait a mis la clé sous la porte le mois dernier&nbsp;!,"[img:veryhappy]Richtig gehört. Die Firma, die sie herstellt, ist letzten Monat pleite gegangen!",[img:veryhappy]Esatto. L'azienda che li produceva ha chiuso il mese scorso!,[img:veryhappy]É verdade. A empresa que os fabricava faliu no mês passado!,[img:veryhappy]没错。那个制造它们的公司上个月倒闭了！
NPC_TRACY_TRACY_IDOL7_4,"[img:mocking]Coincidentally, around the same time, they received a very strongly worded letter.",,"[img:mocking]Y, curiosamente, casi al mismo tiempo recibió una carta con palabras bastante tajantes.","[img:mocking]Par pur hasard, ils ont reçu à peu près au même moment une lettre au ton très sévère.",[img:mocking]Rein zufällig haben sie in diesem Zeitraum auch einen äußerst strengen Brief erhalten.,"[img:mocking]Guarda caso, più o meno nello stesso periodo, ha ricevuto una lettera dai toni molto forti.","[img:mocking]Por coincidência, mais ou menos na mesma época, eles receberam uma carta com palavras muito duras.",[img:mocking]巧合的是，差不多同时，他们收到了一封措辞强硬的信。
NPC_TRACY_TRACY_IDOL7_5,[img:happy]A scathing correspondence explaining in great detail the harm they are causing.,,"[img:happy]Una misiva feroz en la que se le explicaba, con todo lujo de detalles, el daño causado.","[img:happy]Une correspondance cinglante, qui leur a expliqué en détail tout le mal qu'ils causaient.","[img:happy]Eine ausführliche Skizze darüber, was für einen Schaden sie anrichten.",[img:happy]Una missiva al vetriolo che spiegava nei minimi dettagli il danno che stavano causando.,[img:happy]Uma correspondência mordaz explicando em detalhes o mal que eles estão causando.,[img:happy]一封详细说明他们所造成伤害的严厉信件。
NPC_TRACY_TRACY_IDOL7_6,"""Your companies eco-footprint is like a steel-toed boot to the face of mother nature.""",,«La huella ecológica de esta empresa es como una patada en la boca de la naturaleza con una bota con punta reforzada».,«&nbsp;L'empreinte écologique de votre compagnie est tel un coup de pied en chaussure de sécurité dans la face de mère nature.&nbsp;»,„Der ökologische Fußabdruck Ihrer Firma ist nichts als ein Stahlkappenstiefel im Gesicht von Mutter Natur.“,"""L'impronta ecologica della vostra azienda è come un calcio in faccia con uno stivale con la punta d'acciaio a madre natura.""","""A pegada ecológica da sua empresa é como uma bota com biqueira de aço na cara da Mãe Natureza.""","""你们公司的生态足迹就像一只钢头靴狠狠踩在大自然脸上。"""
NPC_TRACY_TRACY_IDOL7_7,[img:happy]That was just one of the many thoughtful and incredibly well written zingers my letter featured.,,[img:happy]Ese fue solo uno de los argumentos elocuentes y perfectamente escritos de mi carta.,[img:happy]Et ce n'est qu'une des nombreuses piques réfléchies et incroyablement bien écrites contenues dans ma lettre.,[img:happy]Das war nur ein Beispiel für die vielen genialen Banger in meinem Brief.,[img:happy]E questa era solo una delle tante frecciatine argute e incredibilmente ben scritte presenti nella mia lettera.,[img:happy]Essa foi apenas uma das muitas frases espirituosas e incrivelmente bem escritas que minha carta continha.,[img:happy]那只是我信中众多深思熟虑且文笔优美的讽刺语之一。
NPC_TRACY_TRACY_IDOL7_8,[img:scared]The letter featured...,,[img:scared]La carta...,"[img:scared]Dans la lettre, il y avait aussi...","[img:scared]Äh, in DIESEM Brief meine ich&nbsp;…",[img:scared]Cioè... nella lettera.,[img:scared]Que *a* carta continha...,[img:scared]信中包括了……
NPC_TRACY_TRACY_IDOL7_9,"[img:happy]OK, it was me!
You got me!",,"[img:happy]Vale, sí, fui yo.
¡Me has pillado!","[img:happy]Bon, d'accord, c'était moi&nbsp;!
Tu m'as eue&nbsp;!","[img:happy]Ach, was soll‘s, erwischt!
Ich war‘s!","[img:happy]Ok, l'ho scritta io! Hai scoperto tutto!","[img:happy]Ok, ok, fui eu!
Você me pegou!","[img:happy]好吧，是我写的！
你抓到我了！"
NPC_TRACY_TRACY_IDOL7_10,"[img:angry]But what are you gonna do about it, huh!?",,[img:angry]Pero ¿qué piensas hacer al respecto?,[img:angry]Mais qu'est-ce que tu vas y faire&nbsp;?!,"[img:angry]Aber was willst du mit dieser Information tun, hä?!","[img:angry]Cos'hai intenzione di fare al riguardo, uh?!","[img:angry]Mas o que você vai fazer a respeito, hein!?",[img:angry]不过你打算怎么办，嗯！？
NPC_TRACY_TRACY_IDOL7_11,What could you even do to me that you haven't already done to literally thousands of innocent kittens!?,,¿Qué podrías hacerme que no le hayas hecho ya a miles de gatitos inocentes?,Que pourrais-tu me faire qui n'ait pas déjà été fait à des milliers et des milliers de chatons innocents&nbsp;?!,"Was könntest du mir schon antun, das du nicht schon längst tausenden unschuldigen Kätzchen angetan hast?!",Che potresti farmi che tu non abbia già fatto a letteralmente migliaia di gattini innocenti?!,O que você poderia fazer a mim que já não tenha feito a milhares de gatinhos inocentes?!,你还能对我做什么，是不是已经把成千上万无辜小猫做过的事都做了！？
NPC_TRACY_TRACY_IDOL7_12,"[img:veryangry]I'M THE GOOD GUY HERE! Wait, no.. I'M THE GOOD PERSON HERE!",,"[img:veryangry]¡YO SOY LA BUENA PERSONA, QUE LO SEPÁIS TODOS!","[img:veryangry]JE SUIS LE GENTIL ICI&nbsp;! Euh, non... LA GENTILLE, OUI&nbsp;!","[img:veryangry]ICH BIN DER GUTE HIER! Äh, ich meine&nbsp;… ICH BIN DIE GUTE PERSON HIER!","[img:veryangry]QUI SONO IO IL BUONO! Cioè, aspetta... SONO IO LA BRAVA PERSONA!","[img:veryangry]EU SOU O CARA BOM AQUI! Espera, não, digo... EU SOU A PESSOA BOA AQUI!",[img:veryangry]我才是这里的好人！等等，不.. 我才是好人！
NPC_TRACY_TRACY_IDOL7_13,I AM A GOOD PERSON! IT'S ALL OF YOU THAT ARE EVIL!,,¡YO SOY BUENA PERSONA! ¡LOS MALOS SOIS TODOS LOS DEMÁS!,JE SUIS UNE GENTILLE PERSONNE&nbsp;! C'EST VOUS AUTRES QUI ÊTES TOUS MALÉFIQUES&nbsp;!,"ICH BIN EIN GUTER MENSCH! IHR SEID ES ALLE, DIE BÖSE SIND!",SONO UNA BRAVA PERSONA! SIETE VOI CHE SIETE CATTIVI!,EU SOU UMA BOA PESSOA! SÃO TODOS VOCÊS QUE SÃO MALVADOS!,我是好人！你们才是恶人！
NPC_TRACY_TRACY_IDOL7_14,WHY ARE YOU LOOKING AT ME LIKE THAT? I SWEAR TO GOD I'LL QUIT!,,¿POR QUÉ ME MIRAS ASÍ? ¡TE JURO POR DIOS QUE DIMITO!,POURQUOI TU ME REGARDES COMME ÇA&nbsp;? JE TE JURE QUE JE VAIS DÉMISSIONNER&nbsp;!,"WARUM SCHAUST DU MICH SO AN?! ICH SCHWÖRE, ICH KÜNDIGE GLEICH!",PERCHÉ MI GUARDI IN QUEL MODO? GIURO SU DIO CHE MI DIMETTO!,POR QUE VOCÊ ESTÁ ME OLHANDO ASSIM? EU JURO POR DEUS QUE VOU ME DEMITIR!,你们为什么那样看着我？我发誓我会辞职的！
NPC_TRACY_TRACY_IDOL7_15,[img:shocked]...,,[img:shocked]...,[img:shocked]...,[img:shocked]…,[img:shocked]...,[img:shocked]...,[img:shocked]…
NPC_TRACY_TRACY_IDOL7_16,"[img:questioning]No, tomorrow. Tomorrow I'll quit... and this store will crumble along with everyone in it!",,[img:questioning]No. Mañana. Mañana dimito. Y esta tienda acabará reducida a ruinas con todo el mundo dentro.,"[img:questioning]Non, demain. Demain, je démissionne... et ce magasin s'effondrera avec tous ceux qui seront dedans&nbsp;!","[img:questioning]Äh, morgen meine ich. Morgen kündige ich&nbsp;… Und dann soll dieser verdammte Laden doch sehen, wo er bleibt!","[img:questioning]No, domani. Mi dimetterò domani... e questo negozio crollerà insieme a tutti quelli che ci sono dentro!","[img:questioning]Não, amanhã. Amanhã eu me demito... e esta loja vai ruir junto com todos que trabalham nela!",[img:questioning]不，明天。明天我将辞职……这家店和里面的每个人都会一同崩溃！
NPC_TRACY_TRACY_IDOL7_17,[img:sad]ugh,,[img:sad]Uf...,[img:sad]Arf.,[img:sad]*seufz*,[img:sad]Ugh...,[img:sad]Ugh...,[img:sad]唉
NPC_TRACY_TRACY_FOODSTORAGE1_1,[img:default]Ugh...,,[img:default]Uf...,[img:default]Euh...,[img:default]Ächz&nbsp;…,[img:default]Ugh...,[img:default]Ugh...,[img:default]唉……
NPC_TRACY_TRACY_FOODSTORAGE1_2,[img:happy][b]Hello and thank you for entering the P Mart kitty donation center rewards program.,,"[img:happy][b]Hola, muchas gracias por acceder al programa de recompensas del centro de donativos felinos de MercaMascota.","[img:happy][b]Bonjour, et merci de participer au programme de récompenses des dons de chats de Patoune Market.",[img:happy][b]Hallo und vielen Dank für deine Teilnahme bei der P-Markt Kätzchen-Spendencenter Belohnungsaktion.[/b],[img:happy][b]Ciao e grazie per aver aderito al programma fedeltà del centro donazioni per gatti di P Mart.,[img:happy][b]Olá e obrigada por participar do programa de recompensas do centro de doações de gatinhos da P Mart.,[img:happy][b]你好，感谢你加入P Mart猫咪捐赠中心奖励计划。
NPC_TRACY_TRACY_FOODSTORAGE1_3,"[b]With your help
P Mart has re-homed your donated feline to a family in need.",,"[b]Con tu ayuda,
MercaMascota ha reubicado al felino donado a una familia necesitada.","[b]Avec votre aide,
Patoune Market a placé votre félin chez une famille dans le besoin.",[b]Dank deiner Mithilfe konnte P-Markt ein neues Zuhause für dein Kätzchen bei einer notdürftigen Familie finden.[/b],"[b]Con il tuo aiuto,
P Mart ha trovato una nuova casa al tuo felino, donandolo a una famiglia bisognosa.","[b]Com a sua ajuda,
A P Mart encontrou um novo lar para o seu felino doado e o encaminhou para uma família necessitada.","[b]有了你的帮助
P Mart已将你捐赠的猫咪送到了有需要的家庭。"
NPC_TRACY_TRACY_FOODSTORAGE1_4,"[b]As you may have heard, all rewards members gain access to exclusive imports![/b]",,"[b]Como quizá ya sepas, todos los miembros asociados tienen acceso a importaciones exclusivas.[/b]","[b]Comme vous avez pu l'entendre, les membres spéciaux profitent d'un accès exclusif à nos importations&nbsp;![/b]","[b]Wie du vielleicht weißt, erhalten alle Mitglieder Zugang zu exklusiven Importwaren![/b]","[b]Come forse avrai sentito dire, tutti i membri del programma fedeltà hanno accesso a prodotti d'importazione esclusivi![/b]","[b]Como você já deve ter ouvido, todos os membros do programa de recompensas têm acesso a importações exclusivas![/b]",[b]正如你所听说的，所有奖励会员都可以获得专属进口商品！[/b]
NPC_TRACY_TRACY_FOODSTORAGE1_5,[img:default]...,,[img:default]...,[img:default]...,[img:default]…,[img:default]...,[img:default]...,[img:default]…
NPC_TRACY_TRACY_FOODSTORAGE1_6,Come back tomorrow. I haven't restocked any new imports yet...,,Vuelve mañana. Todavía no tenemos los nuevos productos.,Reviens demain. J'ai pas encore pu remettre des importations en rayon...,Komm morgen wieder. Heute haben wir noch keine neuen Importwaren&nbsp;…,Torna domani. Non ho ancora messo sugli scaffali i nuovi prodotti d'importazione...,Volte amanhã. Ainda não repus nenhum produto importado...,明天再来。我还没补充新的进口货……
NPC_TRACY_TRACY_FOODSTORAGE1_7,[img:questioning]Pretty sure it's some kind of frozen food locker or something.,,[img:questioning]Seguro que es algún tipo de nevera para comida congelada o algo así.,[img:questioning]Je crois bien que c'est un genre de garde-manger surgelé.,"[img:questioning]Ich glaube, wir bekommen eine Box für Futter oder so.","[img:questioning]Se non mi sbaglio, è una specie di contenitore refrigerato o qualcosa del genere.",[img:questioning]Tenho quase certeza de que é algum tipo de câmara frigorífica para alimentos congelados ou algo parecido.,[img:questioning]我很确定那是某种冷冻食品储藏柜之类的东西。
NPC_TRACY_TRACY_FOODSTORAGE1_8,[img:sad]... ugh ... ,,[img:sad]Uf... ,[img:sad]... Euh...,[img:sad]…&nbsp;*seufz*&nbsp;… ,[img:sad]...ugh...,[img:sad]...Ugh... ,[img:sad]... 噢 ...
NPC_TRACY_TRACY_FOODSTORAGE2_1,[img:happy][b]P Mart wants to thank you personally for all of your hard work!,,[img:happy][b]MercaMascota quiere darte las gracias personalmente por todo tu esfuerzo.,[img:happy][b]Patoune Market aimerait vous remercier vous spécifiquement pour tout votre dur labeur&nbsp;!,[img:happy][b]P-Markt dankt dir für deine harte Arbeit![/b],[img:happy][b]P Mart vuole ringraziarti personalmente per tutto il tuo duro lavoro!,[img:happy][b]A P Mart quer agradecer pessoalmente por todo o seu trabalho árduo!,[img:happy][b]P Mart想亲自感谢你所有的辛勤付出！
NPC_TRACY_TRACY_FOODSTORAGE2_2,"[b]We have recently expanded into rural parts of China and Africa, Spreading kittens across the globe![/b]",,[b]Hace poco nos hemos expandido a zonas rurales de China y África para que los gatitos lleguen a más partes del mundo.,"[b]Nous nous sommes étendus jusque dans les régions rurales de la Chine et l'Afrique, et disséminons à travers le globe vos petits chatons&nbsp;![/b]",[b]Erst kürzlich konnten wir unsere ersten Filialen in ländlichen Gebieten Chinas und in Afrika eröffnen. Süße Kätzchen sind einfach ein weltweites Phänomen![/b],"[b]Di recente ci siamo espansi nelle zone rurali della Cina e dell'Africa, diffondendo gattini in tutto il globo![/b]","[b]Nós expandimos recentemente para áreas rurais da China e da África, espalhando gatinhos pelo mundo![/b]",[b]我们最近扩展到了中国和非洲的农村地区，把小猫传播到全球！[/b]
NPC_TRACY_TRACY_FOODSTORAGE2_3,[img:bored]...,,[img:bored]...,[img:bored]...,[img:bored]…,[img:bored]...,[img:bored]...,[img:bored]…
NPC_TRACY_TRACY_FOODSTORAGE2_4,[img:default]And that's all I'm required to say...,,[img:default]Y ya no estoy obligada a decir nada más.,[img:default]Et c'est tout ce que je suis obligée de dire...,"[img:default]Das war alles, was ich sagen muss&nbsp;…",[img:default]E questo è tutto ciò che posso dire...,[img:default]E isso é tudo o que preciso dizer...,[img:default]我就说这么多了……
NPC_TRACY_TRACY_FOODSTORAGE2_5,It appears tomorrows import is yet another meat locker...,,Parece que el producto de mañana es otra nevera de carne.,Il semblerait que l'arrivage de demain est encore un frigo à viande...,Morgen bekommen wir noch eine Box oder so&nbsp;…,Sembra che il prodotto d'importazione di domani sia un altro contenitore per la carne...,"Ao que tudo indica, a importação de amanhã será mais um frigorífico...",看来明天的进口货又是一个肉类储藏柜……
NPC_TRACY_TRACY_FOODSTORAGE2_6,[img:winking]Maybe you could find a way to crawl in it and die?,,[img:winking]Quizá podrías encontrar una manera de meterte dentro y morirte.,[img:winking]Tu veux pas chercher un moyen de te mettre dedans pour aller y crever&nbsp;?,[img:winking]Vielleicht kannst du dich ja in ihr verkriechen und einfach sterben?,[img:winking]Forse potresti trovare un modo per infilartici dentro e morire?,[img:winking]Talvez você pudesse encontrar um jeito de rastejar para dentro dele e morrer?,[img:winking]也许你可以找个办法爬进去死掉？
